"SourceFile","identifiant","type_formation","filiere","date_diplome"
"1","1767473055582780","Sous contrat de professionalisation","Microélectronique Et Automatique (MEA)",2015
"1","1798760362128650","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015
"1","1882874460836400","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015
"1","1794680820471540","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2015
"1","1793838251397090","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015
"1","1788523046356410","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015
"1","1867187703303400","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015
"1","1789477548926290","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015
"1","1782392902721990","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2015
"1","1789477327597840","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015
"1","1875490726969170","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2015
"1","1776167066293790","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015
"1","1883045462793040","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2015
"1","1788922314581180","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2015
"1","1968316520817750","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015
"1","1788686216250320","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015
"1","1902765998014930","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015
"1","1794779572971440","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015
"1","1783101046496600","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015
"1","1798760311203280","Sous contrat de professionalisation","Matériaux (MAT)",2015
"1","1782921165852210","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015
"1","1789083267598620","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2015
"1","1789083268603530","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015
"1","1889086335276390","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015
"1","1788639926947260","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015
"1","1868381320692510","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1775570397516680","Sous contrat de professionalisation","Matériaux (MAT)",2015
"1","1882791901441040","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016
"1","1776106869282940","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2016
"1","1876091311253270","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017
"1","1783678963003780","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2016
"1","1788692405212060","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015
"1","1782714864988640","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017
"1","1782336904542940","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015
"1","1794681012483640","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016
"1","1798487275128440","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017
"1","1788692405734940","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015
"1","1768381832280630","Formation initiale (hors apprentissage)","Matériaux (MAT)",2016
"1","1769001673077350","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015
"1","1782921098924520","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017
"1","1883067325976580","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2016
"1","1819612881825740","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015
"1","1807101910477350","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2016
"1","1789582885128400","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1782327125470830","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2015
"1","1888487008827510","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2015
"1","1776019523215080","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2016
"1","1793786871988390","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017
"1","1782917424882040","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2017
"1","1888751685457400","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016
"1","1789078855884410","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016
"1","1893786432020460","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015
"1","1783106098251910","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015
"1","1889582630060280","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016
"1","1782462616705970","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016
"1","1867832820082110","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016
"1","1893786452866060","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2017
"1","1793784760826020","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016
"1","1799018599352620","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015
"1","1783429017124100","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015
"1","1788522876664480","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015
"1","1788516872365960","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015
"1","1782714871372130","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015
"1","1888691976908340","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016
"1","1783422659958510","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2017
"1","1876551312227140","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016
"1","1782921167163880","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2016
"1","1783679099546370","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2015
"1","1888751669475030","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016
"1","1788751978030430","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016
"1","1776630773109110","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015
"1","1803368856162970","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2015
"1","1768549879167250","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2017
"1","1783297915005930","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017
"1","1788462420380880","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015
"1","1868988670674720","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2015
"1","1783100780584060","Sous contrat de professionalisation","Mécanique Structures Industrielles (MSI - apprentissage)",2017
"1","1783429142491480","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2017
"1","1776551862423230","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1788522928699360","","Sciences et Technologies de l'Eau (STE)",2015
"1","1794283006033660","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2017
"1","1867637446209260","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2016
"1","1893740809274490","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2016
"1","1788410734715660","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016
"1","1794190821207790","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016
"1","1883039045229260","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1866818185366510","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1788516770494320","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1799331929764900","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2015
"1","1776091732469000","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2016
"1"," Trop de déplacements professionnels.","","",NA
"1","1876167130216860","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1894306484834410","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2016
"1","1876615329620930","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1813820725867770","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015
"1","84509804001426","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2016
"1","1794282953977130","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015
"1","1767362704614120","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1888802842849220","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1783045885270760","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1783679030564280","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2017
"1","1783100982408970","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2016
"1","1783101163885720","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1793786666621500","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2017
"1","1782327058247290","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016
"1","1776091968227540","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017
"1","1806734045417840","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017
"1","1783100980512230","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016
"1","1782328885671700","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017
"1","1776615745148510","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015
"1","1788414863732680","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2015
"1","1903247824375000","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015
"1","1788460210630430","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017
"1","1782921286257270","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2016
"1","1889049477647590","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016
"1","1768183410410310","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015
"1","1798714216732660","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2016
"1","1767911585358410","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015
"1","1783101170916350","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015
