"identifiant","remuneration_annuelle_brute","sexe","date_diplome","filiere","nationalite_francaise","nationalite","prime","remuneration_prime","remuneration_annuelle_brute_hors_prime_premier_emploi","prime_premier_emploi","remuneration_annuelle_brute_avec_prime_premier_emploi","nationalite_grouped"
"1782650222754220",40750,"Femme",2020,"MEA","Oui","1","Oui",43000,NA,"",NA,"1"
"1782650225991380",37000,"Femme",2020,"IG","Oui","1","Non",37000,NA,"",NA,"1"
"1782657351928680",35700,"Homme",2017,"MSI-app","Oui","1","Oui",41200,NA,"",NA,"1"
"1782661099856010",41000,"Homme",2017,"MAT","Oui","1","Oui",45000,NA,"",NA,"1"
"1782661106976820",33750,"Homme",2017,"MI","Oui","1","Non",33750,NA,"",NA,"1"
"1782714607622020",39800,"Homme",2018,"STE","Oui","1","Oui",42375,34500,"Oui",36000,"1"
"1782714740085990",30700,"Homme",2018,"MEA","Oui","1","Non",30700,NA,"",NA,"1"
"1782714864988640",34950,"Homme",2017,"IG","Oui","1","Oui",35750,NA,"",NA,"1"
"1782714865636150",38156,"Homme",2021,"EGC-app","Oui","1","Oui",41785,NA,"",NA,"1"
"1782714871390490",30275,"Homme",2017,"IG","Oui","1","Oui",38050,NA,"",NA,"1"
"1782850313432270",34000,"Femme",2017,"MEA","Non","25","Oui",37000,NA,"",NA,"25"
"1782910793416910",31000,"Femme",2021,"GBA","Oui","1","Oui",33500,NA,"",NA,"1"
"1782910863618510",34001.5,"Homme",2019,"MAT","Oui","1","Oui",35251.5,32500,"",32500,"1"
"1782910866773040",22392,"Femme",2019,"GBA","Oui","1","",22392,NA,"",NA,"1"
"1782917292365580",34000,"Homme",2019,"EGC-app","Oui","1","Oui",36000,NA,"",NA,"1"
"1782917360433220",37500,"Homme",2019,"MAT","Oui","1","",37500,NA,"",NA,"1"
"1782917424882040",37000,"Homme",2017,"MSI-app","Oui","1","",40000,36000,"",39000,"1"
"1782921034569700",37000,"Homme",2017,"MSI-app","Oui","1","",37000,NA,"",NA,"1"
"1782921156842660",30500,"Homme",2018,"MEA","Oui","1","Non",30500,31000,"Non",31000,"1"
"1782921218646700",34304,"Homme",2021,"MEA","Oui","1","Oui",37752,NA,"",NA,"1"
"1782921218686600",40560,"Homme",2020,"MSI-app","Oui","1","",48650,NA,"",NA,"1"
"1782921221170640",33300,"Homme",2018,"MEA","Oui","1","",33300,NA,"",NA,"1"
"1782921221813600",31000,"Homme",2018,"IG","Oui","1","Oui",37000,NA,"",NA,"1"
"1782921228983150",29000,"Homme",2017,"GBA","Oui","1","",29000,NA,"",NA,"1"
"1782921283593280",40000,"Homme",2021,"SE-app","Oui","1","Oui",47000,NA,"",NA,"1"
"1782921283593340",32000,"Homme",2021,"MAT","Oui","1","",34000,NA,"",NA,"1"
"1782921284995230",32333.3333333333,"Homme",2019,"IG","Oui","1","Oui",37500,NA,"",NA,"1"
"1782921357689910",38333.3333333333,"Homme",2020,"IG","Oui","1","Non",41000,36500,"Non",39000,"1"
"1782975188568460",36000,"Homme",2017,"MSI-app","Oui","1","",40000,NA,"",NA,"1"
"1783036913564170",36166.6666666667,"Femme",2020,"GBA","Oui","1","Oui",37000,NA,"",NA,"1"
"1783039538489670",30000,"Femme",2018,"GBA","Oui","1","Oui",30000,NA,"",NA,"1"
"1783045765966630",28500,"Femme",2021,"GBA","Oui","1","Oui",31500,NA,"",NA,"1"
"1783045885270760",34580,"Femme",2017,"GBA","Oui","1","Oui",37750,32500,"",36000,"1"
"1783045955881460",32640,"Femme",2018,"GBA","Oui","1","Oui",35360,NA,"",NA,"1"
"1783049615896570",33000,"Femme",2021,"MAT","Oui","1","Oui",33450,NA,"",NA,"1"
"1783049799429120",33000,"Femme",2020,"GBA","Oui","1","Non",35133.3333333333,NA,"",NA,"1"
"1783049864940510",32004,"Femme",2020,"GBA","Oui","1","",38171,NA,"",NA,"1"
"1783100785788010",32340,"Homme",2021,"MSI-app","Oui","1","",35035,NA,"",NA,"1"
"1783100789632700",41216.6666666667,"Femme",2019,"IG","Oui","1","Non",42066.6666666667,NA,"",NA,"1"
"1783100849747290",45500,"Homme",2021,"MSI-app","Oui","1","",47000,NA,"",NA,"1"
"1783100854322520",31800,"Femme",2017,"MAT","Oui","1","Oui",33000,NA,"",NA,"1"
"1783100906791020",32045.3333333333,"Femme",2019,"MAT","Oui","1","Non",33152.3333333333,NA,"",NA,"1"
"1783100908156800",35300,"Femme",2020,"GBA","Oui","1","",40550,30000,"Oui",30500,"1"
"1783100911271340",37750,"Homme",2018,"SE-app","Oui","1","Oui",40250,NA,"",NA,"1"
"1783100971604050",30500,"Homme",2019,"MEA","Oui","1","Oui",33000,NA,"",NA,"1"
"1783100972199480",32000,"Femme",2018,"MAT","Oui","1","Non",32000,NA,"",NA,"1"
"1783100980486340",32000,"Homme",2020,"GBA","Oui","1","",32800,32000,"",32800,"1"
"1783100981858320",15550,"Femme",2019,"GBA","Oui","1","Non",15550,26750,"Non",26750,"1"
"1783101039537140",34500,"Homme",2019,"SE-app","Oui","1","Oui",37500,NA,"",NA,"1"
"1783101039574690",34368,"Homme",2018,"EGC-app","Oui","1","Oui",36704,NA,"",NA,"1"
"1783101042651350",33500,"Homme",2018,"STE","Oui","1","Oui",33500,NA,"",NA,"1"
"1783101099715140",37600,"Femme",2018,"MEA","Oui","1","Oui",41400,NA,"",NA,"1"
"1783101100330830",42000,"Homme",2020,"IG","Oui","1","Non",43500,NA,"",NA,"1"
"1783101102983360",36200,"Femme",2020,"MAT","Oui","1","",37000,34000,"",34000,"1"
"1783101112615370",35002.6666666667,"Femme",2020,"MEA","Oui","1","Non",35002.6666666667,32000,"",32000,"1"
"1783101170208130",47000,"Femme",2015,"IG","Oui","1","Non",48500,NA,"",NA,"1"
"1783101174120860",26627,"Femme",2019,"GBA","Oui","1","Oui",27596.5,25824,"",27976,"1"
"1783101174761720",11208.6666666667,"Homme",2019,"IG","Oui","1","Non",11208.6666666667,NA,"",NA,"1"
"1783103471503020",29933.3333333333,"Femme",2019,"STE","Oui","1","Oui",33000,29000,"",31000,"1"
"1783103537599530",39250,"Homme",2021,"MEA","Oui","1","Non",39250,36000,"",36000,"1"
"1783103600401140",27600,"Homme",2019,"IG","Oui","1","Oui",29900,30000,"",33800,"1"
"1783103733628220",32500,"Homme",2021,"GBA","Oui","1","Oui",34500,26000,"Oui",28000,"1"
"1783106098956790",10256,"Homme",2020,"STE","Oui","1","",10256,10256,"",10256,"1"
"1783106099598170",30000,"Femme",2019,"GBA","","1","",30000,NA,"",NA,"1"
"1783110007604560",31500,"Homme",2018,"STE","Oui","1","Oui",32000,NA,"",NA,"1"
"1783164883493580",31000,"Homme",2018,"MEA","Oui","1","Oui",31100,31000,"",31000,"1"
"1783164893041410",33100,"Homme",2019,"STE","Oui","1","Non",33100,31500,"",31500,"1"
"1783164948056770",39000,"Homme",2017,"MEA","Oui","1","Oui",39000,NA,"",NA,"1"
"1783165082353270",28200,"Homme",2017,"MEA","Oui","1","Oui",28200,NA,"",NA,"1"
"1783165143274690",35366.6666666667,"Homme",2020,"IG","Oui","1","Non",35633.3333333333,NA,"",NA,"1"
"1783165148995930",32500,"Homme",2021,"STE","Oui","1","Non",32850,NA,"",NA,"1"
"1783165151574090",47666.6666666667,"Homme",2020,"IG","Oui","1","Oui",48333.3333333333,38000,"",38000,"1"
"1783173906162870",30269.5,"Femme",2020,"STE","Oui","1","Oui",33000,23000,"Oui",23000,"1"
"1783174101378910",39266.6666666667,"Homme",2020,"SE-app","Oui","1","Non",42600,37000,"",37000,"1"
"1783236178137310",31333.3333333333,"Femme",2019,"MAT","Oui","1","Non",31333.3333333333,NA,"",NA,"1"
"1783239826629950",35000,"Femme",2021,"MAT","Oui","1","",36000,NA,"",NA,"1"
"1783239889874180",36533.3333333333,"Femme",2020,"GBA","Oui","1","Oui",36666.6666666667,NA,"",NA,"1"
"1783297989035980",30000,"Homme",2020,"GBA","Oui","1","Oui",35000,NA,"",NA,"1"
"1783298107756990",37766.6666666667,"Homme",2019,"MAT","Oui","1","Oui",42000,32000,"",38000,"1"
"1783298115457020",38000,"Homme",2021,"MAT","Oui","1","",42000,NA,"",NA,"1"
"1783422659958510",25200,"Homme",2017,"EGC-app","Oui","1","",31000,NA,"",NA,"1"
"1783429015191570",33500,"Homme",2020,"MEA","Oui","1","Oui",35500,NA,"",NA,"1"
"1783429142491480",35500,"Homme",2017,"SE-app","Oui","1","Non",35500,38000,"",38000,"1"
"1783429148215880",35000,"Homme",2017,"EGC-app","Oui","1","Non",36500,NA,"",NA,"1"
"1783429150777960",38200,"Homme",2021,"MSI-app","Oui","1","Non",38200,NA,"",NA,"1"
"1783429202826460",35060,"Homme",2020,"STE","Oui","1","Non",35826.6666666667,35000,"",35000,"1"
"1783429202826920",52500,"Homme",2019,"MI","Oui","1","Non",52500,22500,"Non",23250,"1"
"1783429203462650",27480,"Homme",2018,"STE","Oui","1","Oui",32500,23760,"",29000,"1"
"1783429209187550",34002,"Homme",2019,"SE-app","Oui","1","Non",34002,NA,"",NA,"1"
"1783429211757400",32000,"Homme",2021,"MEA","Oui","1","Non",32000,NA,"",NA,"1"
"1783429213652130",30000,"Femme",2019,"MI","Oui","1","Oui",27000,NA,"",NA,"1"
"1783429270247880",29700,"Homme",2018,"STE","Oui","1","Non",29700,NA,"",NA,"1"
"1783429277924880",31066.6666666667,"Homme",2019,"IG","Oui","1","Oui",34000,NA,"",NA,"1"
"1783483686627520",41750,"Homme",2018,"MI","Oui","1","Oui",43250,NA,"",NA,"1"
"1783483868926050",34000,"Femme",2018,"GBA","Oui","1","Non",34000,NA,"",NA,"1"
"1783483872013320",31000,"Femme",2020,"MAT","Oui","1","Non",31000,NA,"",NA,"1"
"1783483875189310",48500,"Homme",2020,"MSI-app","Oui","1","",48500,NA,"",NA,"1"
"1783483879051640",40500,"Femme",2017,"GBA","Oui","1","Oui",40500,NA,"",NA,"1"
"1783483938740120",31516,"Femme",2020,"GBA","Oui","1","Oui",31616,NA,"",NA,"1"
"1783483995976280",42000,"Homme",2017,"MSI-app","Oui","1","Oui",45500,NA,"",NA,"1"
"1783486283449130",33000,"Homme",2021,"STE","Non","Autre","Oui",33000,33000,"",33000,"Autre"
"1783492640861580",37900,"Femme",2021,"EGC-app","Oui","1","Oui",41150,NA,"",NA,"1"
"1783492764620720",34800,"Femme",2020,"STE","Oui","1","Oui",37885,30420,"Oui",32955,"1"
"1783492894845730",37000,"Femme",2019,"SE-app","Oui","1","",37000,NA,"",NA,"1"
"1783551660836590",26200,"Homme",2020,"MEA","Oui","1","Non",26200,22092,"Non",22092,"1"
"1783551661470080",25050,"Homme",2020,"STE","Oui","1","Oui",25050,NA,"",NA,"1"
"1783551661470470",36526.5,"Homme",2019,"MSI-app","Oui","1","Oui",39600,33000,"",38000,"1"
"1783551662142720",21000,"Homme",2017,"EGC-app","Oui","1","",21000,48000,"",48000,"1"
"1783551669029900",30000,"Homme",2017,"STE","Oui","1","",36000,27000,"",27000,"1"
"1783551724896420",38000,"Homme",2018,"MAT","Oui","1","Oui",39000,NA,"",NA,"1"
"1783551729336410",45000,"Homme",2019,"EGC-app","Oui","1","",45000,44000,"",44000,"1"
"1783551733078500",30000,"Homme",2021,"GBA","Oui","1","Oui",33000,NA,"",NA,"1"
"1783551734409300",32000,"Homme",2020,"MI","Oui","1","Non",32250,NA,"",NA,"1"
"1783551787687820",33250,"Homme",2017,"MAT","Oui","1","Non",33250,32000,"",32000,"1"
"1783551790135920",52000,"Homme",2021,"MEA","Oui","1","",52000,35000,"",35000,"1"
"1783551797797200",59250,"Homme",2020,"EGC-app","Oui","1","Oui",63500,37700,"",39000,"1"
"1783551854196000",32000,"Homme",2018,"MAT","Oui","1","Oui",32500,NA,"",NA,"1"
"1783552301979020",35000,"Femme",2021,"GBA","Oui","1","",35000,15050,"Non",15050,"1"
"1783679029956290",27600,"Homme",2019,"STE","Oui","1","Non",27600,26300,"",26300,"1"
"1783679094525740",26182,"Homme",2020,"MEA","Oui","1","Non",26182,28000,"",28000,"1"
"1783679157044340",36666.6666666667,"Homme",2020,"MEA","Oui","1","Non",36666.6666666667,NA,"",NA,"1"
"1783739765177910",28800,"Femme",2021,"IG","Oui","1","Oui",30800,NA,"",NA,"1"
"1783800275693910",37800,"Homme",2021,"MEA","Oui","1","Oui",41800,NA,"",NA,"1"
"1783800339299580",32400,"Homme",2019,"MEA","Oui","1","",33900,NA,"",NA,"1"
"1783871993374610",40000,"Homme",2018,"MSI-app","Oui","1","Oui",50000,NA,"",NA,"1"
"1788405114733970",32400,"Femme",2019,"GBA","Oui","1","",36000,28000,"",28000,"1"
"1788409475662410",32000,"Femme",2020,"GBA","Oui","1","",33500,NA,"",NA,"1"
"1788410609982070",34000,"Homme",2021,"STE","Oui","1","",37000,NA,"",NA,"1"
"1788410670097540",32000,"Homme",2021,"MAT","Oui","1","Non",33000,NA,"",NA,"1"
"1788410676370390",26333.3333333333,"Homme",2019,"MAT","Oui","1","Oui",27500,NA,"",NA,"1"
"1788410722857400",32500,"Homme",2021,"MEA","Oui","1","",32500,NA,"",NA,"1"
"1788410782875900",40500,"Homme",2020,"MSI-app","Oui","1","Oui",48000,NA,"",NA,"1"
"1788410788041650",31000,"Homme",2017,"EGC-app","Oui","1","Non",32000,26000,"",26000,"1"
"1788410839588190",48000,"Homme",2017,"MI","Oui","1","Non",48000,40000,"",40000,"1"
"1788410839633160",42000,"Homme",2017,"MAT","Oui","1","",42000,22880,"Non",23880,"1"
"1788410839633600",30000,"Homme",2019,"MI","Oui","1","Non",30000,30000,"",30000,"1"
"1788410846393300",24800,"Homme",2020,"IG","Oui","1","Oui",24800,NA,"",NA,"1"
"1788410847056540",31840,"Homme",2019,"GBA","Oui","1","Oui",35000,NA,"",NA,"1"
"1788410899702870",27120,"Homme",2019,"MEA","Oui","1","Non",27120,25000,"",25000,"1"
"1788410904806730",30000,"Homme",2018,"GBA","Oui","1","",30000,25350,"Non",25350,"1"
"1788410950743910",39000,"Homme",2018,"SE-app","Oui","1","Oui",45000,NA,"",NA,"1"
"1788412995836520",43000,"Femme",2018,"EGC-app","Oui","1","",43000,NA,"",NA,"1"
"1788414641969310",26500,"Femme",2020,"STE","Oui","1","",26500,NA,"",NA,"1"
"1788414696486980",27000,"Femme",2019,"MAT","Oui","1","Non",27000,29000,"",29000,"1"
"1788414700944440",24000,"Femme",2017,"GBA","Oui","1","",27000,22000,"",25000,"1"
"1788414752593730",42050,"Femme",2018,"MAT","Oui","1","Non",42050,39400,"",39400,"1"
"1788460042978250",27000,"Homme",2018,"MAT","Oui","1","Non",27000,18000,"Non",18000,"1"
"1788460045238170",44000,"Homme",2017,"IG","Non","Autre","Non",45500,39000,"",42000,"Autre"
"1788460091672310",42500,"Homme",2019,"MSI-app","Oui","1","",45000,NA,"",NA,"1"
"1788460149544450",31600,"Homme",2020,"EGC-app","Oui","1","Oui",34450,NA,"",NA,"1"
"1788460151741930",34666.6666666667,"Homme",2020,"MAT","Oui","1","Non",34666.6666666667,NA,"",NA,"1"
"1788460157406210",60802,"Homme",2018,"IG","Oui","1","Non",60802,NA,"",NA,"1"
"1788460214031210",15128,"Homme",2019,"MEA","Oui","1","",15128,NA,"",NA,"1"
"1788516594039430",22174.6666666667,"Femme",2020,"MEA","Oui","1","Non",22174.6666666667,NA,"",NA,"1"
"1788516656192290",33002.6666666667,"Femme",2020,"MEA","Oui","1","Non",33969.3333333333,NA,"",NA,"1"
"1788516703227880",30000,"Femme",2017,"GBA","Oui","1","",31000,NA,"",NA,"1"
"1788516712805640",30000,"Femme",2021,"IG","Oui","1","Oui",30000,NA,"",NA,"1"
"1788516762629580",25800,"Femme",2020,"GBA","Oui","1","Non",26533.3333333333,NA,"",NA,"1"
"1788516768288100",28800,"Femme",2020,"STE","Oui","1","",28800,NA,"",NA,"1"
"1788516816974610",33000,"Femme",2021,"MAT","Oui","1","Non",33000,NA,"",NA,"1"
"1788516818654960",39000,"Femme",2020,"EGC-app","Oui","1","",43000,NA,"",NA,"1"
"1788516821411240",22800,"Femme",2017,"GBA","Oui","1","",24700,NA,"",NA,"1"
"1788520668242630",34250,"Homme",2020,"MEA","Oui","1","Non",35000,NA,"",NA,"1"
"1788520719234030",34000,"Homme",2018,"IG","Oui","1","",42000,NA,"",NA,"1"
"1788520832919500",33500,"Homme",2018,"MSI-app","Oui","1","Non",33500,NA,"",NA,"1"
"1788522868796160",32700,"Homme",2018,"IG","Oui","1","Non",32700,27000,"Non",27000,"1"
"1788522878377980",30625,"Homme",2017,"MI","Oui","1","Oui",31992.5,NA,"",NA,"1"
"1788522878921020",43500,"Homme",2021,"IG","Oui","1","Oui",48000,NA,"",NA,"1"
"1788522925362020",36350,"Homme",2018,"MI","Oui","1","Oui",41200,NA,"",NA,"1"
"1788522928111060",34200,"Homme",2019,"GBA","Oui","1","Oui",41000,NA,"",NA,"1"
"1788522931505030",30750,"Homme",2017,"STE","Oui","1","Oui",32750,NA,"",NA,"1"
"1788522934411620",35052,"Homme",2021,"MSI-app","Oui","1","",38200,NA,"",NA,"1"
"1788522987504360",35500,"Homme",2019,"MI","Oui","1","Non",35500,NA,"",NA,"1"
"1788522988116180",30200,"Homme",2021,"MAT","Oui","1","Non",31500,NA,"",NA,"1"
"1788523039018810",41700,"Homme",2018,"MSI-app","Oui","1","Oui",43550,35000,"Oui",37000,"1"
"1788523040756520",32000,"Homme",2019,"IG","Oui","1","Non",32000,NA,"",NA,"1"
"1788523094979770",58000,"Homme",2019,"MI","Oui","1","",63000,NA,"",NA,"1"
"1788523097808340",40000,"Homme",2019,"SE-app","Oui","1","Non",40000,NA,"",NA,"1"
"1788524684447960",31920,"Femme",2017,"STE","Oui","1","Oui",32437,23350,"Non",25750,"1"
"1788530287304060",38000,"Homme",2017,"MAT","Oui","1","",38000,18000,"",18000,"1"
"1788530340467290",41666.6666666667,"Homme",2019,"IG","Oui","1","Non",44166.6666666667,NA,"",NA,"1"
"1788573360729240",30000,"Femme",2017,"GBA","Oui","1","",35000,25500,"Oui",27000,"1"
"1788577873211720",25000,"Homme",2018,"STE","Oui","1","Oui",25000,NA,"",NA,"1"
"1788578216657640",29440,"Femme",2017,"IG","Oui","1","Non",29440,NA,"",NA,"1"
"1788636361004640",32000,"Femme",2019,"GBA","Oui","1","",32000,21600,"Oui",22166.6666666667,"1"
"1788636474868090",25896,"Femme",2020,"STE","Oui","1","Non",25896,NA,"",NA,"1"
"1788636477108340",28800,"Homme",2018,"MEA","Oui","1","Oui",31000,NA,"",NA,"1"
"1788639865433410",25700,"Femme",2021,"STE","Oui","1","Non",27500,NA,"",NA,"1"
"1788640430211650",28500,"Homme",2018,"MEA","Non","Autre","Non",28500,NA,"",NA,"Autre"
"1788640939020030",30100,"Homme",2018,"GBA","Oui","1","Non",30750,30000,"",30000,"1"
"1788686096893490",27500,"Femme",2020,"GBA","Oui","1","",27500,NA,"",NA,"1"
"1788692292520650",36000,"Homme",2018,"MAT","Oui","1","Oui",38000,37000,"",37000,"1"
"1788692293100110",39500,"Homme",2019,"MI","Oui","1","Oui",39500,NA,"",NA,"1"
"1788692298075560",33455,"Homme",2017,"MI","Oui","1","Oui",37955,NA,"",NA,"1"
"1788692357825130",35000,"Homme",2018,"STE","Oui","1","Oui",38000,NA,"",NA,"1"
"1788692359007600",33500,"Homme",2019,"MEA","Oui","1","Non",34500,30966.6666666667,"Non",30966.6666666667,"1"
"1788692409172480",40280,"Homme",2018,"STE","Oui","1","Oui",44400,NA,"",NA,"1"
"1788692414170340",31600,"Homme",2019,"GBA","Oui","1","Oui",39400,30000,"",34000,"1"
"1788742361243300",32500,"Homme",2018,"SE-app","Oui","1","Non",32500,NA,"",NA,"1"
"1788742411254090",29000,"Homme",2018,"MAT","Oui","1","Non",29000,NA,"",NA,"1"
"1788742468660480",40000,"Homme",2017,"MAT","Oui","1","",45000,NA,"",NA,"1"
"1788742523348860",30350,"Homme",2017,"IG","Oui","1","Oui",30800,NA,"",NA,"1"
"1788746977637810",52500,"Homme",2017,"MAT","Non","8","Non",53500,NA,"",NA,"8"
"1788753500531160",19125,"Homme",2019,"MEA","Non","14","",22950,NA,"",NA,"14"
"1788753613086370",37065,"Homme",2018,"EGC-app","Oui","1","Oui",44000,NA,"",NA,"1"
"1788753613143020",37700,"Homme",2020,"SE-app","Oui","1","Oui",38633.3333333333,36650,"Oui",38500,"1"
"1788753778509120",24606,"Homme",2018,"SE-app","Oui","1","",26606,NA,"",NA,"1"
"1788754857093140",27000,"Homme",2019,"STE","Oui","1","",30000,NA,"",NA,"1"
"1788910926292640",26000,"Homme",2021,"MEA","Oui","1","",26000,NA,"",NA,"1"
"1788913169958950",67500,"Homme",2021,"IG","Oui","1","Non",67500,NA,"",NA,"1"
"1788913234316040",30000,"Femme",2019,"GBA","Non","Autre","Oui",34000,24000,"",25500,"Autre"
"1788918782266590",37380,"Homme",2021,"SE-app","Oui","1","Non",37380,NA,"",NA,"1"
"1788922030976540",32650,"Femme",2021,"MI","Oui","1","Non",32650,NA,"",NA,"1"
"1788922307855410",39600,"Femme",2021,"IG","Oui","1","Non",39600,NA,"",NA,"1"
"1788969137646660",33000,"Homme",2021,"MAT","Non","Autre","",36000,NA,"",NA,"Autre"
"1789022851620510",27540,"Femme",2020,"STE","Oui","1","Non",29040,NA,"",NA,"1"
"1789022859354490",34500,"Homme",2020,"EGC-app","Oui","1","Oui",39000,NA,"",NA,"1"
"1789022972869620",35300,"Femme",2018,"GBA","Oui","1","Non",38250,34350,"Non",34350,"1"
"1789030743229360",35000,"Femme",2021,"MAT","","1","Non",35000,NA,"",NA,"1"
"1789033924803500",24681,"Femme",2018,"GBA","Oui","1","Non",24681,25000,"",25000,"1"
"1789034145154970",39500,"Homme",2020,"MSI-app","Oui","1","Non",40000,NA,"",NA,"1"
"1789034148978410",31380,"Homme",2019,"MEA","Oui","1","Oui",34250,NA,"",NA,"1"
"1789034153455870",33000,"Homme",2019,"SE-app","Oui","1","",33000,33000,"",33000,"1"
"1789034153473140",40000,"Homme",2020,"MSI-app","Oui","1","",43000,NA,"",NA,"1"
"1789078741935010",38000,"Homme",2018,"MAT","Oui","1","Oui",41000,NA,"",NA,"1"
"1789078745284910",62226,"Homme",2021,"IG","Oui","1","Non",62226,NA,"",NA,"1"
"1789078789493070",35000,"Homme",2019,"MAT","Oui","1","Oui",48900,35000,"",35000,"1"
"1789078790001190",26663.5,"Femme",2020,"STE","Oui","1","Non",26663.5,NA,"",NA,"1"
"1789078790593410",36200,"Femme",2019,"MEA","Oui","1","Oui",39633.3333333333,36000,"",36500,"1"
"1789078793291240",35000,"Homme",2018,"IG","Oui","1","Non",35000,20510,"Non",20510,"1"
"1789078845865610",32345.6666666667,"Homme",2020,"STE","Oui","1","Non",32845.6666666667,NA,"",NA,"1"
"1789078846345770",36000,"Homme",2019,"EGC-app","Oui","1","Oui",36000,NA,"",NA,"1"
"1789078846903850",40000,"Homme",2019,"MAT","Oui","1","Oui",43500,NA,"",NA,"1"
"1789078901656150",26250,"Homme",2021,"MAT","Oui","1","Oui",30662.5,NA,"",NA,"1"
"1789078960272400",30700,"Femme",2020,"IG","Oui","1","Non",30700,NA,"",NA,"1"
"1789083315570470",40750,"Homme",2020,"MEA","Oui","1","Oui",42333.3333333333,NA,"",NA,"1"
"1789083376957100",33000,"Homme",2018,"MAT","Oui","1","Oui",36000,28000,"",31000,"1"
"1789086561411020",37500,"Femme",2017,"SE-app","Oui","1","Oui",43000,NA,"",NA,"1"
"1789086727323480",36100,"Femme",2021,"MAT","Oui","1","",36100,NA,"",NA,"1"
"1789134608475590",35000,"Homme",2021,"MI","Oui","1","",35000,NA,"",NA,"1"
"1789138902924160",27500,"Homme",2019,"STE","Oui","1","",28000,NA,"",NA,"1"
"1789139006655910",40000,"Homme",2018,"IG","Oui","1","Non",40000,NA,"",NA,"1"
"1789139007748540",31300,"Homme",2018,"STE","Oui","1","Non",31300,30000,"",30000,"1"
"1789139009510230",45000,"Homme",2020,"IG","Oui","1","Non",45000,38000,"",38000,"1"
"1789139016135670",35350.6666666667,"Homme",2019,"STE","Oui","1","Non",36466.6666666667,NA,"",NA,"1"
"1789139061933560",32002,"Homme",2018,"MEA","Oui","1","Non",32202,28205,"",28205,"1"
"1789139067979590",42000,"Homme",2020,"MAT","Non","Autre","",42000,NA,"",NA,"Autre"
"1789139068514980",39666.6666666667,"Homme",2019,"MSI-app","Oui","1","Oui",65526.6666666667,41000,"",81000,"1"
"1789139125979470",34166.6666666667,"Homme",2020,"MEA","Oui","1","Non",34166.6666666667,NA,"",NA,"1"
"1789139176243790",35000,"Homme",2020,"SE-app","Oui","1","Oui",39000,NA,"",NA,"1"
"1789139176706330",33000,"Homme",2020,"MAT","Oui","1","",34000,NA,"",NA,"1"
"1789139187302660",36000,"Homme",2018,"IG","Oui","1","Oui",38525,NA,"",NA,"1"
"1789139230825060",35000,"Homme",2017,"SE-app","Oui","1","Oui",36500,NA,"",NA,"1"
"1789196417036320",32450,"Homme",2019,"MI","Oui","1","",35500,NA,"",NA,"1"
"1789196580224290",29232,"Homme",2018,"MEA","Oui","1","Non",29232,NA,"",NA,"1"
"1789196587575730",38000,"Homme",2018,"MEA","Oui","1","Oui",44000,NA,"",NA,"1"
"1789198696637920",25800,"Femme",2018,"GBA","Oui","1","Oui",27300,NA,"",NA,"1"
"1789198813591800",34000,"Femme",2019,"IG","Oui","1","Oui",36000,NA,"",NA,"1"
